file,open_time,close_time,side,pnl,strategy,magic,aligned_hits,aligned_same_dir
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-11 17:06:00+00:00,2017-04-11 19:44:00+00:00,buy,24.497245503563217,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-11 19:20:00+00:00,2017-04-12 03:52:00+00:00,sell,69.20303469245025,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-11 21:22:00+00:00,2017-04-12 13:29:00+00:00,buy,88.0921697460393,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-12 07:32:00+00:00,2017-04-12 13:29:00+00:00,buy,89.91943420716416,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-12 12:01:00+00:00,2017-04-12 17:32:00+00:00,sell,72.11337479595257,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-12 15:02:00+00:00,2017-04-12 20:02:00+00:00,buy,34.121073241822536,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-12 15:23:00+00:00,2017-04-12 20:02:00+00:00,buy,84.30206116391892,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-12 19:20:00+00:00,2017-04-12 22:10:00+00:00,sell,121.0744457828636,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-12 21:41:00+00:00,2017-04-12 23:12:00+00:00,buy,76.60770579009181,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-12 22:08:00+00:00,2017-04-12 23:12:00+00:00,buy,53.93501333585003,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-13 00:38:00+00:00,2017-04-13 15:49:00+00:00,sell,396.18808080059097,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-13 07:01:00+00:00,2017-04-13 17:21:00+00:00,sell,300.25217977616825,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-13 07:02:00+00:00,2017-04-13 17:15:00+00:00,sell,308.2904744218079,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-13 17:32:00+00:00,2017-04-13 18:29:00+00:00,sell,40.78173295249516,EMA_X,3201,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-13 17:32:00+00:00,2017-04-13 18:15:00+00:00,sell,57.74101686547724,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-13 17:50:00+00:00,2017-04-13 20:57:00+00:00,buy,50.3018188866488,RSI_X,3301,2,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-13 19:50:00+00:00,2017-04-14 05:58:00+00:00,sell,37.53721712868712,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-17 01:40:00+00:00,2017-04-17 11:14:00+00:00,buy,263.91804392335547,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-17 02:13:00+00:00,2017-04-17 09:55:00+00:00,buy,28.557445291505505,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-17 10:18:00+00:00,2017-04-17 11:14:00+00:00,buy,173.4740171414197,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-17 11:24:00+00:00,2017-04-17 14:54:00+00:00,sell,79.76964357455309,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-17 11:49:00+00:00,2017-04-17 14:54:00+00:00,sell,34.083840026601486,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-17 11:52:00+00:00,2017-04-17 14:48:00+00:00,sell,56.685746114746365,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-17 19:16:00+00:00,2017-04-18 01:03:00+00:00,sell,111.52240950784088,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-17 19:19:00+00:00,2017-04-18 00:29:00+00:00,sell,125.19671225539832,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-17 22:05:00+00:00,2017-04-18 01:03:00+00:00,sell,48.98654131094613,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-18 01:19:00+00:00,2017-04-18 16:50:00+00:00,buy,406.69591294206367,EMA_X,3201,2,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-18 23:22:00+00:00,2017-04-19 10:43:00+00:00,sell,35.98171058961567,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-19 08:46:00+00:00,2017-04-19 12:06:00+00:00,buy,34.45741875319199,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-19 12:02:00+00:00,2017-04-19 13:39:00+00:00,sell,52.598609461971314,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-19 12:02:00+00:00,2017-04-19 13:44:00+00:00,sell,39.05349858395843,EMA_X,3201,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-19 13:22:00+00:00,2017-04-19 15:54:00+00:00,buy,39.39063507414036,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-19 15:23:00+00:00,2017-04-19 18:36:00+00:00,sell,41.52428713187065,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-19 15:23:00+00:00,2017-04-19 18:35:00+00:00,sell,55.25402693024157,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-19 20:10:00+00:00,2017-04-20 10:52:00+00:00,buy,178.4167797310937,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-19 23:35:00+00:00,2017-04-20 10:52:00+00:00,buy,138.01133152218017,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-20 12:51:00+00:00,2017-04-20 17:10:00+00:00,sell,102.0234291168247,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-20 13:45:00+00:00,2017-04-20 16:32:00+00:00,sell,127.42214691934475,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-20 13:45:00+00:00,2017-04-20 17:10:00+00:00,sell,99.71616275865242,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-20 19:40:00+00:00,2017-04-20 21:46:00+00:00,sell,311.36707235767653,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-20 19:46:00+00:00,2017-04-20 20:36:00+00:00,sell,93.00164431255986,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-20 19:47:00+00:00,2017-04-20 21:50:00+00:00,sell,350.6484561918568,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-20 21:59:00+00:00,2017-04-21 11:37:00+00:00,buy,48.79264599519963,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-21 02:41:00+00:00,2017-04-21 11:37:00+00:00,buy,84.96866072636429,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-21 02:41:00+00:00,2017-04-21 11:36:00+00:00,buy,96.73580855867355,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-21 11:37:00+00:00,2017-04-21 13:27:00+00:00,sell,138.56394018741736,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-21 20:40:00+00:00,2017-04-21 21:55:00+00:00,buy,76.18321896472612,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-21 20:56:00+00:00,2017-04-21 21:55:00+00:00,buy,23.656061379631872,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-21 20:56:00+00:00,2017-04-21 21:55:00+00:00,buy,37.15679065960221,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-21 22:16:00+00:00,2017-04-24 01:02:00+00:00,buy,331.5076101436555,RSI_X,3301,2,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 02:12:00+00:00,2017-04-24 04:00:00+00:00,sell,39.21092369038727,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-24 02:12:00+00:00,2017-04-24 04:42:00+00:00,sell,215.67842369036632,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 04:06:00+00:00,2017-04-24 04:28:00+00:00,sell,79.29455359245367,SMA_CROSS,2001,2,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-24 06:24:00+00:00,2017-04-24 09:23:00+00:00,buy,157.92577185503666,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-24 06:48:00+00:00,2017-04-24 09:23:00+00:00,buy,139.42179629063912,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 06:52:00+00:00,2017-04-24 09:18:00+00:00,buy,142.41482560588378,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-24 09:26:00+00:00,2017-04-24 10:00:00+00:00,buy,82.32962860927773,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-24 10:27:00+00:00,2017-04-24 10:41:00+00:00,sell,113.101591870075,EMA_X,3201,3,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 10:27:00+00:00,2017-04-24 10:41:00+00:00,sell,129.8807823534184,SMA_CROSS,2001,3,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-24 10:46:00+00:00,2017-04-24 11:51:00+00:00,buy,90.64416111337266,RSI_X,3301,2,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 11:24:00+00:00,2017-04-24 11:50:00+00:00,buy,90.19327236286428,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-24 11:25:00+00:00,2017-04-24 11:51:00+00:00,buy,66.17266376918238,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-24 12:11:00+00:00,2017-04-24 13:09:00+00:00,sell,45.42383980445933,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-24 13:35:00+00:00,2017-04-24 16:29:00+00:00,sell,139.9739262649868,RSI_X,3301,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-24 13:52:00+00:00,2017-04-24 16:29:00+00:00,sell,103.49505765215218,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 13:56:00+00:00,2017-04-24 15:09:00+00:00,sell,36.93061664394581,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-24 17:58:00+00:00,2017-04-24 21:03:00+00:00,sell,125.28840414303936,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 17:58:00+00:00,2017-04-24 20:26:00+00:00,sell,76.0238508685098,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 20:32:00+00:00,2017-04-24 21:02:00+00:00,sell,35.041287238653794,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-24 20:59:00+00:00,2017-04-25 05:09:00+00:00,buy,112.28073348918385,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-24 21:29:00+00:00,2017-04-25 05:07:00+00:00,buy,90.88723171320014,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-24 21:29:00+00:00,2017-04-25 05:09:00+00:00,buy,74.80431984010953,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-25 05:21:00+00:00,2017-04-25 10:51:00+00:00,buy,109.93475269500938,RSI_X,3301,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-25 05:41:00+00:00,2017-04-25 10:51:00+00:00,buy,114.090326641626,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-25 05:42:00+00:00,2017-04-25 10:51:00+00:00,buy,120.54064404645462,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-25 12:55:00+00:00,2017-04-25 15:40:00+00:00,sell,61.65146298773734,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-25 13:43:00+00:00,2017-04-25 15:05:00+00:00,sell,75.71388857733012,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-25 13:43:00+00:00,2017-04-25 15:40:00+00:00,sell,62.0460966954065,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-25 21:17:00+00:00,2017-04-25 23:58:00+00:00,sell,54.10269131696599,EMA_X,3201,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-25 21:18:00+00:00,2017-04-25 22:57:00+00:00,sell,27.01345554408637,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-25 23:26:00+00:00,2017-04-26 05:14:00+00:00,buy,32.595850975811565,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-26 09:03:00+00:00,2017-04-26 11:05:00+00:00,sell,51.38412330627485,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-26 09:34:00+00:00,2017-04-26 12:01:00+00:00,sell,193.2168854580776,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-26 20:01:00+00:00,2017-04-26 22:11:00+00:00,buy,192.43225171879496,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-26 20:11:00+00:00,2017-04-26 21:49:00+00:00,buy,50.27068267882351,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-27 06:45:00+00:00,2017-04-27 10:57:00+00:00,sell,25.776409847719258,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-27 11:07:00+00:00,2017-04-27 14:28:00+00:00,sell,38.719343535760935,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-27 11:39:00+00:00,2017-04-27 14:28:00+00:00,sell,24.382758423066853,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-27 11:39:00+00:00,2017-04-27 14:28:00+00:00,sell,30.89394661349957,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-27 14:34:00+00:00,2017-04-27 15:52:00+00:00,sell,52.46672518153384,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-27 14:44:00+00:00,2017-04-27 15:52:00+00:00,sell,25.721331940631348,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-27 16:23:00+00:00,2017-04-27 16:35:00+00:00,buy,168.83670424573555,EMA_X,3201,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-27 16:24:00+00:00,2017-04-27 16:35:00+00:00,buy,167.25559887311329,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-27 16:47:00+00:00,2017-04-27 16:50:00+00:00,sell,103.96850713126902,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-27 17:40:00+00:00,2017-04-27 21:24:00+00:00,buy,70.52572253123644,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-27 18:23:00+00:00,2017-04-27 20:27:00+00:00,buy,50.1213622382238,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-27 18:24:00+00:00,2017-04-27 21:24:00+00:00,buy,84.78576400924534,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-27 21:25:00+00:00,2017-04-28 05:27:00+00:00,sell,20.42196456365195,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-27 21:26:00+00:00,2017-04-28 05:19:00+00:00,sell,36.39626032011365,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-27 22:06:00+00:00,2017-04-28 05:27:00+00:00,sell,57.813582604635855,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-04-28 13:18:00+00:00,2017-04-28 16:35:00+00:00,sell,61.20157421976097,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-28 13:48:00+00:00,2017-04-28 16:32:00+00:00,sell,22.26796788851097,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-04-28 14:23:00+00:00,2017-04-28 16:35:00+00:00,sell,70.38919914996026,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-04-28 20:27:00+00:00,2017-05-01 04:39:00+00:00,buy,34.95700596318947,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-01 03:55:00+00:00,2017-05-01 12:33:00+00:00,sell,56.5125071625502,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-01 06:11:00+00:00,2017-05-01 17:09:00+00:00,buy,91.7208892829188,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-01 21:36:00+00:00,2017-05-02 10:04:00+00:00,buy,64.0712532314156,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-01 23:15:00+00:00,2017-05-02 10:30:00+00:00,buy,39.885920148068486,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-02 08:09:00+00:00,2017-05-02 18:36:00+00:00,sell,76.00124947125758,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-02 18:20:00+00:00,2017-05-02 20:59:00+00:00,buy,41.94895577288931,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-02 21:04:00+00:00,2017-05-03 09:46:00+00:00,buy,94.98034615655736,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-02 21:27:00+00:00,2017-05-03 09:46:00+00:00,buy,113.59307456624828,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-02 21:28:00+00:00,2017-05-03 09:39:00+00:00,buy,103.6108717998228,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-03 22:06:00+00:00,2017-05-04 04:11:00+00:00,sell,55.00302058641058,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-04 10:47:00+00:00,2017-05-04 13:23:00+00:00,buy,212.82120607391207,RSI_X,3301,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-04 11:06:00+00:00,2017-05-04 13:24:00+00:00,buy,268.7098006016756,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-04 11:10:00+00:00,2017-05-04 11:33:00+00:00,buy,25.64693978325311,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-05 11:19:00+00:00,2017-05-05 16:19:00+00:00,sell,24.78756397913898,EMA_X,3201,2,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-08 01:03:00+00:00,2017-05-08 03:56:00+00:00,sell,176.9171159042232,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-08 02:03:00+00:00,2017-05-08 03:03:00+00:00,sell,27.119470848517903,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-08 02:03:00+00:00,2017-05-08 04:23:00+00:00,sell,162.3464553043859,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-08 03:15:00+00:00,2017-05-08 04:10:00+00:00,sell,85.82705342513538,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-08 04:27:00+00:00,2017-05-08 10:08:00+00:00,buy,58.72304019685591,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-08 04:27:00+00:00,2017-05-08 10:15:00+00:00,buy,60.42271956540025,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-08 07:23:00+00:00,2017-05-08 10:15:00+00:00,buy,48.9660238665322,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-08 10:15:00+00:00,2017-05-08 11:27:00+00:00,sell,48.50757385256961,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-09 03:28:00+00:00,2017-05-09 10:46:00+00:00,sell,49.81258808053701,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-09 11:48:00+00:00,2017-05-09 13:53:00+00:00,sell,57.94343653726554,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-09 16:56:00+00:00,2017-05-09 18:53:00+00:00,buy,40.44746056838918,EMA_X,3201,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-09 18:41:00+00:00,2017-05-09 20:58:00+00:00,sell,54.40120787191859,RSI_X,3301,1,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-09 20:48:00+00:00,2017-05-09 20:58:00+00:00,buy,31.56472302068967,EMA_X,3201,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-09 20:49:00+00:00,2017-05-09 20:58:00+00:00,buy,34.47820696384593,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-09 21:05:00+00:00,2017-05-09 23:39:00+00:00,sell,33.73297421057353,RSI_X,3301,4,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-10 05:19:00+00:00,2017-05-10 14:37:00+00:00,sell,82.47558989931831,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-10 05:51:00+00:00,2017-05-10 14:00:00+00:00,sell,85.90829104602017,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-10 07:27:00+00:00,2017-05-10 14:37:00+00:00,sell,80.35532381280572,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-10 16:40:00+00:00,2017-05-10 23:10:00+00:00,sell,34.05402392921255,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-10 22:30:00+00:00,2017-05-11 09:00:00+00:00,buy,40.591627628767846,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-11 10:51:00+00:00,2017-05-11 16:17:00+00:00,sell,93.16574334193017,RSI_X,3301,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-11 12:11:00+00:00,2017-05-11 16:17:00+00:00,sell,104.14105941203847,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-11 16:18:00+00:00,2017-05-11 23:12:00+00:00,buy,46.35982983668957,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-11 16:46:00+00:00,2017-05-11 23:12:00+00:00,buy,30.86873364725468,EMA_X,3201,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-11 16:47:00+00:00,2017-05-11 20:14:00+00:00,buy,31.604670638233912,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-11 23:15:00+00:00,2017-05-12 16:30:00+00:00,buy,39.88330464727802,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-12 00:00:00+00:00,2017-05-12 16:30:00+00:00,buy,43.43085401130893,EMA_X,3201,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-12 11:54:00+00:00,2017-05-12 16:30:00+00:00,buy,38.40160994429032,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-15 10:09:00+00:00,2017-05-15 17:31:00+00:00,buy,168.53964910251582,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-15 23:48:00+00:00,2017-05-16 11:09:00+00:00,buy,152.73739141401492,RSI_X,3301,2,0
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-17 10:36:00+00:00,2017-05-17 11:26:00+00:00,sell,50.11388571258954,RSI_X,3301,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-17 10:49:00+00:00,2017-05-17 11:26:00+00:00,sell,30.541815269283493,EMA_X,3201,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy 2.csv,2017-05-17 10:50:00+00:00,2017-05-17 11:23:00+00:00,sell,43.01698015686984,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2017-04-01_2018-04-01 copy.csv,2017-05-17 11:40:00+00:00,2017-05-17 17:06:00+00:00,buy,65.94489599085833,RSI_X,3301,0,0
EURUSD_trade_audit_2017-04-01_2018-04-01.csv,2017-05-17 12:02:00+00:00,2017-05-17 17:06:00+00:00,buy,41.22433755261883,EMA_X,3201,1,1
